id,time,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
AS14.01,2014-02-17,,,,,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.01,2014-02-22,6.25,-0.25,0.75,,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.01,2014-02-27,6.333333333333333,0.0,0.3333333333333333,,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.01,2014-03-04,,,,,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.01,2014-03-09,,,,,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.01,2014-03-14,,,,,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.01,2014-03-19,6.466666666666667,0.3333333333333333,0.4,0.1638829977636868,33170.84400129317,11.0,1.0,5405.872,18649.356,1545.982,114.023,0.0,172.20600000000002,422.062,6656.702,952.75,45.173,767.535,30.386
AS14.01,2014-03-24,6.541666666666667,0.125,0.5,0.10587652868507935,75312.14599895476,17.0,2.0,14359.143,36339.478,3600.3979999999997,260.876,233.036,185.461,627.358,11183.278,1600.1280000000002,235.223,915.736,0.0
AS14.01,2014-03-29,7.086956521739131,0.0,0.6086956521739131,0.08459033683064397,63215.08700299263,15.0,1.0,10328.266,22367.516,7296.039,836.858,285.91700000000003,182.869,1174.882,10460.087,1850.437,95.767,1708.245,0.0
AS14.01,2014-04-03,6.478260869565218,-0.5217391304347826,0.34782608695652173,0.08200170134719968,54435.38000035286,11.0,1.0,24914.522,32515.877,3549.562,122.362,114.406,17.107,761.304,7400.524,425.515,0.0,682.48,0.0
AS14.01,2014-04-08,7.125,-0.7083333333333334,0.625,0.08538190830638939,60233.175003290184,12.0,0.0,6918.138,30467.715,10428.762,113.224,1.059,23.195,794.572,7517.427,39.265,0.0,1558.229,0.0
AS14.01,2014-04-13,7.090909090909091,-0.2727272727272727,0.6818181818181818,0.07220979780083985,61117.3769965172,11.0,3.0,4481.166,30835.665,8028.445,184.779,0.0,0.0,444.267,11404.695,37.467,0.0,1539.112,0.0
AS14.01,2014-04-18,7.375,-0.25,0.9166666666666666,0.09259854026064035,54450.75599908828,8.0,2.0,9359.36,26419.901,3147.017,297.117,29.084,0.0,234.682,6479.856,261.042,0.0,1149.608,0.0
AS14.01,2014-04-23,7.5,-0.17391304347826086,0.9565217391304348,0.09009446029133043,71778.34099864961,7.0,5.0,5570.559,30899.104,7099.011,276.326,0.0,0.0,1246.067,7838.675,585.273,3.148,1687.216,0.0
AS14.01,2014-04-28,7.6,-0.36,0.92,0.07757826351061665,58462.1979970932,10.0,4.0,10118.426,28199.963,4439.5869999999995,3231.127,333.305,28.098,375.712,8614.792,314.78000000000003,0.0,1183.576,0.0
AS14.01,2014-05-03,8.0,-0.3333333333333333,1.0,0.08335853148884136,15863.965000152588,0.0,1.0,2950.042,8748.252,4008.87,296.313,0.0,0.0,76.094,725.3829999999999,143.631,30.102,389.93600000000004,0.0
AS14.02,2014-02-17,,,,,0.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.02,2014-02-22,,,,,0.0,27.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.02,2014-02-27,,,,,0.0,26.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.02,2014-03-04,,,,,0.0,40.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.02,2014-03-09,,,,,0.0,31.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.02,2014-03-14,7.25,0.4166666666666667,0.5,0.20787432667041228,26489.287003755566,36.0,2.0,8894.664999999999,14826.76,3200.6650000000004,0.0,0.0,0.0,823.614,525.614,125.7,0.0,0.0,0.0
AS14.02,2014-03-19,6.857142857142857,-0.5238095238095238,0.2857142857142857,0.3134639916528158,35817.03100419045,58.0,5.0,8387.61,11301.961,1854.932,0.0,0.0,0.0,335.406,1148.095,3053.267,0.0,0.0,0.0
AS14.02,2014-03-24,7.043478260869565,-0.5652173913043478,0.391304347826087,0.23420782335281726,23190.228998184204,28.0,2.0,8937.41,12576.951,2957.179,0.0,0.0,0.0,1031.655,4741.852,0.0,0.0,67.163,0.0
AS14.02,2014-03-29,7.043478260869565,-0.6521739130434783,0.391304347826087,0.28270226090236883,23295.996994495392,32.0,4.0,24129.59,9998.7,3795.257,0.0,0.0,0.0,562.967,3394.408,846.844,0.0,0.0,0.0
AS14.02,2014-04-03,6.260869565217392,-0.4782608695652174,0.08695652173913043,0.24679128575060189,33552.09100008011,24.0,1.0,6407.408,13700.027,3509.895,0.0,0.0,0.0,442.04,2922.078,706.365,0.0,0.0,0.0
AS14.02,2014-04-08,6.764705882352941,-0.35294117647058826,0.4117647058823529,0.3145389300260454,27149.666001081467,36.0,5.0,7290.112,11108.197,2216.764,0.0,0.0,0.0,484.189,1974.218,1518.227,0.0,9.030999999999999,0.0
AS14.02,2014-04-13,7.222222222222222,-0.16666666666666666,0.4444444444444444,0.23712078574665885,5799.719998359682,49.0,16.0,1546.291,3161.214,486.95000000000005,0.0,0.0,0.0,100.294,205.274,159.646,0.0,84.488,0.0
AS14.02,2014-04-18,5.769230769230769,-0.6153846153846154,-0.15384615384615385,0.21666666666666667,200.40200018882777,36.0,5.0,10.09,72.34100000000001,0.0,0.0,0.0,0.0,0.0,106.887,0.0,0.0,0.0,0.0
AS14.02,2014-04-23,6.8,-0.4,0.2,0.08866995073891634,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.03,2014-02-17,,,,,0.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.03,2014-02-22,,,,,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.03,2014-02-27,,,,,0.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.03,2014-03-04,,,,,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.03,2014-03-09,,,,,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.03,2014-03-14,,,,,0.0,35.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.03,2014-03-19,8.166666666666666,0.4166666666666667,1.25,0.1322694263201946,9356.828001976015,27.0,7.0,1142.719,3686.356,6602.932,36.364,0.0,172.04399999999998,884.333,0.0,443.95,0.0,4.35,44.854
AS14.03,2014-03-24,7.909090909090909,-0.18181818181818182,1.1363636363636365,0.10450735015263209,20551.208998441696,16.0,2.0,2121.242,6754.764,12620.88,639.901,0.0,346.728,1363.735,0.0,12.84,129.824,58.514,0.0
AS14.03,2014-03-29,7.88,0.12,0.84,0.11715704260530165,21798.388000011448,8.0,2.0,3475.036,7321.592,9876.568,250.942,0.0,107.473,691.341,0.0,54.144999999999996,35.267,5.16,31.955000000000002
AS14.03,2014-04-03,7.48,0.36,1.04,0.10120138094402926,20461.0459959507,9.0,3.0,21073.992,5117.467,12508.551,207.584,0.0,237.33,2151.444,0.0,19.695999999999998,441.559,29.197000000000003,0.0
AS14.03,2014-04-08,7.565217391304348,0.391304347826087,1.0434782608695652,0.11024898938576619,20744.613999605182,8.0,3.0,20580.28,5154.754,12170.928,75.973,0.0,1525.511,1666.994,13.22,0.0,2350.758,13.843,0.0
AS14.03,2014-04-13,7.458333333333333,0.2916666666666667,0.875,0.10924324439454274,26288.857997655865,13.0,4.0,5986.638,11710.158,10861.494,218.879,0.0,691.04,4836.026,41.364999999999995,0.0,162.823,56.296,0.0
AS14.03,2014-04-18,7.565217391304348,0.30434782608695654,0.9130434782608695,0.10853198334087051,20698.111000776295,16.0,3.0,3208.0280000000002,5403.926,12258.699,23.194,0.0,223.392,1904.6750000000002,0.0,262.87,266.535,13.415,0.0
